mobile_names,asin,title,body,star
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Value for money, yet beautiful phone
","

  There is no option for finger print reader apart from that Accessability, camera, face recognition, interfacing between apps seems good. I love the phone

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Ear phone is missing.
","

  There is no ear phone in the vivo box only phone and charger is there. There is no ear phone lead in the vivo box.

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Best
","

  Best mobile

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Good
","

  Good

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Nice
","

  Nice

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Nice
","

  Nice product

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
features and quality
","

  its good one, i have exchanged my old phone with this new one. overall worth for what you  paid. exchange value also worthy .

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
awesome product
","

  i bought this decive for my dad and its awesome device...its display is very impressive and camera quality is also good at this price range and i also get good value of my old device in exchange offer overall good for moderate users

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Good
","

  Value for money camera quality is good battery ok Screen quality is good

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Charging very slow
","

  Vivo y91i is not good battery charging very slow and down very fast.

",2
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Awesome 👍👍
","

  Display quality is super, camera I am not much sure. But overall good product in this price range

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Super
","

  Super

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Battery charge issue
","

  Battery charge issue ....it's too slowly nd I complains your customers care executive but not responded yet

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Product Description Mentioned FingerPrint Senser,
","

  The Product Description mentioned it has a fingerprint sensor, but it does not contains any Finger Print Sensor, Wrong Description

",3
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Battery charging very slow
","

  Hi Made a mistake by buying this mobile many more issue with it while charging taking longer, camera quality is not good etc...

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
BEST Product & Highly Satisfied
","

  Prouuct was factory pack & highly satisfied with quality of product on recipt &  delivaryNo problem was observed

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Awesome
","

  Good one

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Gud Buy at Affordable 7k price range
","

  Nice Product, I got at 7K So Considering price range this was good buy,Little disappointed by missing fingerprint reader.Performance getting low over the month's.Not recommended.

",2
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Vivo 91i Best buy in this range.
","

  Battery life is amazing, looks are beautiful in this price the best buy. I was using iphone earlier, found most of the features there in my VIVO.

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Don't buying this mobile
","

  Third class phoneCamera is very bad . Speaker sound is very third class. Not better than red mi or oppo

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Not so good
","

  Charger is very slow. Takes more than 3 hours to charge the phone fully. Abd display is not crisp.

",3
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Good product in budget
","

  Good product

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Nice but some problems
","

  *No finger print unlock available in this device.*Camera quality is average.*Battery life is good.*Face unlock is qutie good.*

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Long lasting battery
","

  I gifted this vivo y91i to my mom... She was very happy for it...it's battery performances are really good. Amazon delivered me within a day without any extra charges. A very quality phone at cheaper price

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Bad product and amazon did not return it
","

  Product has issue and I want to return but amazon arrange trouble shooting.That technician found issue but still I am not able to return

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Good
","

  It's good. Decent battery life and camera quality is fine.

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Good experience
","

  I have given 4star because the mobile is hanging with a continuous use of just half an hourI hope may be the RAM above this will be goodThe 📸 quality is good....

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
good for cost
","

  overall phone is very nicemusicvideobattery stood more than one daybut perfomance was slight sluggish

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Best smart phone in reasonable price.
","

  I found the quality and performance is quite good.Photos taken by this phone’s camera is superb. Overall performance is satisfactory. This is really agood phone.

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
best quality sooper
","

  best mobile and good battery backup camera quality just poor.finger print reader option no theire

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Average - Not bad
","

  Most of the features are average. Not bad.

",3
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Average phone with display & quality
","

  Value for money & good battery life

",3
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Good
","

  Nice

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
good
","

  feeling nice with vivo and amazon, tq u

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Super, cost effective
","

  Super Mobile at 8k price. Everything is ok. But it doesn't have finger print reader has it mentioned in the product description. Happy with this product.

",5
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
This talking is not complete
","

  This mobile phone talking time evry call very cojection not completely talking

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Worst mobile
","

  Changing is slow but after three month mobile performence is too poor every time hangings issue worst mobile I request to amazon please exchange my mobile if possible.

",1
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
More than satisfied
","

  Worth every penny. Color is devine. Loved the phone a lot must buy in this price range. Thank you amazon

",4
"







Vivo Y91i (Ocean Blue, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KXCKPZZ,"
Vivo best phone in his budget..
","

  This is very good phone in this budget...what a great performance...I am reviewing after use of one day full time I don't give me rest..but still its performance very good.....

",5
"







Vivo Y11 (Mineral Blue, 3GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07XD2FWBC,"
Good
","

  Nice mobile.

",5
"







Vivo Y11 (Mineral Blue, 3GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07XD2FWBC,"
Nice
","

  Good

",5
"







Vivo Y11 (Mineral Blue, 3GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07XD2FWBC,"
Super
","

  Nice product

",5
"







Vivo Y11 (Mineral Blue, 3GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07XD2FWBC,"
Vera level from Amazon
","

  Terrific quality and it's one of the best model in. Vivo.... Battery capacity aswm

",5
"







Vivo Y11 (Mineral Blue, 3GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07XD2FWBC,"
Perfect in such budget
","

  I was looking for a phone to be gifted to my mom... But below 10k the configurations and brands weren't enough pleasing but then when I found Vivo it was just so perfect.The color of the back side of mobile is so elegant,the camera quality is also very good, clear and battery life is great.

",5
